customer_id,Recency,Frequency,Monetary,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,Customer_segment
C876528,518,2,5100.24,44.89,44.44,94.28,3.65,Medium Value Customer
C876556,341,5,3168.69,79.99,95.22,84.32,4.34,High value Customer
C876606,621,1,10.46,30.69,14.65,1.35,0.47,Lost Customers
C876738,384,3,762.81,69.95,70.4,38.27,2.6,Low Value Customers
C876799,317,2,1258.99,83.74,44.44,52.79,2.75,Low Value Customers
C876811,668,4,1831.86,25.74,86.98,67.26,3.33,Medium Value Customer
C876839,394,2,3901.09,67.72,44.44,89.25,3.67,Medium Value Customer
C876858,486,3,1028.68,49.96,70.4,44.81,2.64,Low Value Customers
C876866,153,5,2996.62,96.51,95.22,80.78,4.36,High value Customer
C876964,647,3,1800.49,27.95,70.4,65.76,3.07,Medium Value Customer
C877014,123,2,326.23,97.05,44.44,27.75,2.14,Low Value Customers
C877054,478,4,5962.35,51.37,86.98,97.03,4.37,High value Customer
C877219,549,3,315.77,40.13,70.4,27.2,2.06,Low Value Customers
C877461,361,1,2400.68,75.2,14.65,74.95,2.91,Low Value Customers
C877669,428,2,422.06,60.6,44.44,29.97,1.93,Low Value Customers
C877701,472,1,1500.4,52.46,14.65,57.94,2.25,Low Value Customers
C877744,387,2,1703.7,69.26,44.44,64.29,2.97,Low Value Customers
C877754,728,1,26.15,20.01,14.65,4.94,0.5,Lost Customers
C877803,429,5,698.43,60.44,95.22,37.23,2.85,Low Value Customers
C877871,887,1,5.23,8.6,14.65,0.45,0.28,Lost Customers
C877901,423,2,2400.67,61.68,44.44,74.61,3.21,Medium Value Customer
C877927,572,1,26.15,36.93,14.65,4.94,0.62,Lost Customers
C877980,531,4,2141.22,42.83,86.98,71.92,3.59,Medium Value Customer
C878009,355,2,1307.84,76.64,44.44,53.87,2.73,Low Value Customers
C878162,426,2,4800.16,61.04,44.44,93.45,3.74,Medium Value Customer
C878325,367,1,600.16,73.7,14.65,32.63,1.69,Low Value Customers
C878345,687,2,671.85,23.84,44.44,36.74,1.85,Low Value Customers
C878369,589,1,35.84,34.71,14.65,6.63,0.65,Lost Customers
C878551,317,2,1212.64,83.74,44.44,50.69,2.69,Low Value Customers
C878616,580,2,1500.4,35.91,44.44,56.6,2.5,Low Value Customers
C878654,648,1,900.24,27.84,14.65,40.55,1.57,Lost Customers
C878682,961,1,600.16,4.59,14.65,32.63,1.17,Lost Customers
C878688,405,1,40.66,65.48,14.65,7.57,0.91,Lost Customers
C878828,378,1,2400.68,71.24,14.65,74.95,2.88,Low Value Customers
C878834,842,1,26.15,11.32,14.65,4.94,0.43,Lost Customers
C878835,315,4,4978.49,84.27,86.98,94.11,4.53,Top Customers
C878839,643,5,1745.74,28.36,95.22,64.71,3.39,Medium Value Customer
C878861,341,3,1581.73,79.99,70.4,62.26,3.36,Medium Value Customer
C878889,765,2,422.06,16.76,44.44,29.97,1.6,Lost Customers
C878928,769,2,621.09,16.42,44.44,35.14,1.75,Low Value Customers
C878975,368,3,1465.66,73.47,70.4,56.27,3.14,Medium Value Customer
C879016,486,5,3122.78,49.96,95.22,83.53,4.09,High value Customer
C879032,62,2,8250.85,98.56,44.44,99.36,4.19,High value Customer
C879137,594,2,615.31,34.06,44.44,34.74,1.87,Low Value Customers
C879207,364,3,4527.4,74.43,70.4,92.78,4.19,High value Customer
C879270,308,3,3000.8,86.04,70.4,80.99,3.94,Medium Value Customer
C879653,304,3,1273.39,87.08,70.4,53.14,3.15,Medium Value Customer
C879675,904,1,2100.0,7.6,14.65,69.93,2.25,Low Value Customers
C879737,1005,1,600.16,2.47,14.65,32.63,1.15,Lost Customers
C879809,501,5,3749.12,47.53,95.22,88.44,4.21,High value Customer
C879822,312,4,2401.74,85.0,86.98,75.23,4.0,Medium Value Customer
C879928,711,2,52.15,21.57,44.44,9.22,1.05,Lost Customers
C880136,182,4,4201.12,95.86,86.98,90.63,4.52,Top Customers
C880298,596,2,1260.94,33.82,44.44,52.87,2.38,Low Value Customers
C880341,368,1,1500.4,73.47,14.65,57.94,2.41,Low Value Customers
C880367,1044,1,20.92,0.83,14.65,3.72,0.32,Lost Customers
C880380,407,4,3316.58,65.02,86.98,85.86,4.15,High value Customer
C880467,824,1,179.2,12.54,14.65,19.82,0.86,Lost Customers
C880650,589,2,102.24,34.71,44.44,13.76,1.27,Lost Customers
C880724,470,1,600.16,52.85,14.65,32.63,1.53,Lost Customers
C880758,91,2,71.6,98.26,44.44,10.67,1.66,Low Value Customers
C880822,1043,1,600.16,0.88,14.65,32.63,1.14,Lost Customers
C880928,593,2,94.49,34.18,44.44,13.43,1.26,Lost Customers
C880947,825,1,3000.85,12.46,14.65,81.7,2.63,Low Value Customers
C881064,589,4,2700.74,34.71,86.98,78.82,3.72,Medium Value Customer
C881111,724,2,5321.68,20.35,44.44,95.36,3.49,Medium Value Customer
C881158,1064,1,20.92,0.05,14.65,3.72,0.31,Lost Customers
C881426,677,1,600.16,24.85,14.65,32.63,1.32,Lost Customers
C881464,761,3,2400.64,17.12,70.4,73.98,3.22,Medium Value Customer
C881554,363,5,340.53,74.68,95.22,28.14,2.7,Low Value Customers
C881673,521,4,5850.76,44.35,86.98,96.89,4.31,High value Customer
C881712,476,2,341.84,51.71,44.44,28.32,1.82,Low Value Customers
C881816,445,2,198.48,57.41,44.44,20.82,1.65,Low Value Customers
C881905,305,2,600.16,86.83,44.44,32.63,2.2,Low Value Customers
C881997,370,3,1235.51,72.96,70.4,51.79,3.01,Medium Value Customer
C882059,531,3,4826.31,42.83,70.4,93.74,3.98,Medium Value Customer
C882061,869,1,3150.0,9.64,14.65,83.87,2.67,Low Value Customers
C882186,422,4,1958.3,61.86,86.98,68.92,3.65,Medium Value Customer
C882218,213,2,2400.67,94.95,44.44,74.61,3.46,Medium Value Customer
C882231,462,4,3011.28,54.27,86.98,82.12,3.97,Medium Value Customer
C882279,608,3,97.83,32.4,70.4,13.62,1.62,Low Value Customers
C882313,648,3,437.21,27.84,70.4,30.19,2.05,Low Value Customers
C882321,276,6,1958.97,92.56,98.47,68.93,4.04,High value Customer
C882358,284,2,1950.24,90.19,44.44,68.85,3.26,Medium Value Customer
C882421,351,4,1536.06,77.52,86.98,60.83,3.53,Medium Value Customer
C882574,521,5,2529.08,44.35,95.22,77.2,3.87,Medium Value Customer
C882709,121,3,2522.62,97.64,70.4,77.09,3.91,Medium Value Customer
C882724,665,2,3450.08,26.07,44.44,86.75,3.29,Medium Value Customer
C882859,465,3,1216.01,53.73,70.4,50.87,2.84,Low Value Customers
C882889,909,2,635.35,7.31,44.44,35.62,1.69,Low Value Customers
C882891,340,4,1429.79,80.21,86.98,56.04,3.42,Medium Value Customer
C882930,493,2,214.39,48.82,44.44,22.35,1.63,Low Value Customers
C883045,215,2,3108.37,94.33,44.44,83.46,3.71,Medium Value Customer
C883219,808,1,5.23,13.65,14.65,0.45,0.32,Lost Customers
C883222,374,2,671.84,72.11,44.44,36.68,2.21,Low Value Customers
C883233,418,3,286.26,62.67,70.4,24.31,2.15,Low Value Customers
C883258,475,2,1663.04,51.91,44.44,63.6,2.82,Low Value Customers
C883275,748,3,1663.04,18.23,70.4,63.6,2.93,Low Value Customers
C883300,824,1,40.66,12.54,14.65,7.57,0.51,Lost Customers
C883332,554,1,71.68,39.38,14.65,11.01,0.81,Lost Customers
C883334,545,4,8551.49,40.77,86.98,99.51,4.36,High value Customer
C883479,699,1,107.52,22.63,14.65,14.26,0.78,Lost Customers
C883548,750,4,1552.7,18.04,86.98,61.52,3.11,Medium Value Customer
C883582,602,2,5285.84,33.1,44.44,95.18,3.58,Medium Value Customer
C883667,153,4,3000.81,96.51,86.98,81.14,4.25,High value Customer
C883768,448,4,5142.06,56.8,86.98,94.5,4.34,High value Customer
C883801,359,1,20.92,75.69,14.65,3.72,0.88,Lost Customers
C883819,786,2,200.12,15.13,44.44,20.88,1.33,Lost Customers
C883999,481,1,35.84,50.85,14.65,6.63,0.78,Lost Customers
C884020,532,2,7200.85,42.69,44.44,98.74,3.76,Medium Value Customer
C884029,448,3,341.12,56.8,70.4,28.3,2.22,Low Value Customers
C884209,389,2,360.68,68.83,44.44,28.72,1.96,Low Value Customers
C884249,914,1,1200.32,7.01,14.65,48.18,1.63,Low Value Customers
C884264,310,2,215.04,85.51,44.44,22.46,1.9,Low Value Customers
C884335,659,3,1384.75,26.65,70.4,55.43,2.77,Low Value Customers
C884465,695,3,3321.24,23.0,70.4,85.91,3.61,Medium Value Customer
C884498,402,1,900.24,66.13,14.65,40.55,1.86,Low Value Customers
C884539,573,1,3150.0,36.79,14.65,83.87,2.87,Low Value Customers
C884591,652,4,6312.22,27.4,86.98,97.68,4.21,High value Customer
C884597,952,1,900.24,5.06,14.65,40.55,1.4,Lost Customers
C884602,379,2,5700.4,71.02,44.44,96.48,3.9,Medium Value Customer
C884616,884,1,1500.4,8.77,14.65,57.94,1.92,Low Value Customers
C884809,369,3,696.6,73.22,70.4,37.19,2.59,Low Value Customers
C884825,579,2,31.38,36.06,44.44,5.86,1.06,Lost Customers
C884982,586,2,42.03,35.14,44.44,8.2,1.12,Lost Customers
C885040,470,2,69.11,52.85,44.44,10.55,1.32,Lost Customers
C885108,452,1,300.08,56.06,14.65,25.49,1.35,Lost Customers
C885159,411,6,1950.53,64.26,98.47,68.89,3.82,Medium Value Customer
C885235,606,1,900.24,32.63,14.65,40.55,1.61,Low Value Customers
C885298,356,2,3901.09,76.42,44.44,89.25,3.74,Medium Value Customer
C885344,439,2,3000.24,58.51,44.44,80.81,3.36,Medium Value Customer
C885358,610,4,2172.24,32.15,86.98,72.28,3.52,Medium Value Customer
C885369,606,3,650.85,32.63,70.4,36.24,2.26,Low Value Customers
C885441,996,1,35.84,2.9,14.65,6.63,0.42,Lost Customers
C885556,756,2,75.85,17.51,44.44,11.77,1.09,Lost Customers
C885701,546,2,762.8,40.6,44.44,38.18,2.01,Low Value Customers
C885901,277,5,1945.62,92.28,95.22,68.79,3.99,Medium Value Customer
C886042,632,2,2400.64,29.46,44.44,74.26,2.96,Low Value Customers
C886048,632,1,35.84,29.46,14.65,6.63,0.61,Lost Customers
C886058,599,2,681.49,33.45,44.44,37.03,1.93,Low Value Customers
C886153,525,3,1139.38,43.77,70.4,46.61,2.64,Low Value Customers
C886318,452,2,375.83,56.06,44.44,29.07,1.87,Low Value Customers
C886341,703,3,213.76,22.29,70.4,22.27,1.79,Low Value Customers
C886372,434,1,1200.32,59.48,14.65,48.18,2.02,Low Value Customers
C886430,448,1,1200.34,56.8,14.65,49.84,2.05,Low Value Customers
C886447,846,1,40.66,11.09,14.65,7.57,0.5,Lost Customers
C886539,742,1,71.68,18.69,14.65,11.01,0.66,Lost Customers
C886563,516,3,1679.6,45.19,70.4,63.92,3.15,Medium Value Customer
C886593,358,1,300.08,75.92,14.65,25.49,1.5,Lost Customers
C886712,894,1,203.3,8.17,14.65,21.5,0.88,Lost Customers
C886738,335,2,2700.16,81.44,44.44,78.24,3.46,Medium Value Customer
C886915,562,1,1200.32,38.29,14.65,48.18,1.87,Low Value Customers
C886917,373,1,2100.0,72.33,14.65,69.93,2.74,Low Value Customers
C886919,485,3,341.15,50.13,70.4,28.31,2.17,Low Value Customers
C886989,442,2,900.24,57.96,44.44,40.55,2.21,Low Value Customers
C887071,523,1,5250.0,44.05,14.65,94.79,3.24,Medium Value Customer
C887131,303,2,462.72,87.36,44.44,30.51,2.15,Low Value Customers
C887132,597,2,1343.68,33.7,44.44,54.56,2.43,Low Value Customers
C887255,425,1,1500.4,61.28,14.65,57.94,2.32,Low Value Customers
C887298,657,3,1883.27,26.84,70.4,68.19,3.13,Medium Value Customer
C887366,306,7,4369.68,86.57,99.53,91.97,4.66,Top Customers
C887571,441,2,1622.38,58.14,44.44,62.89,2.85,Low Value Customers
C887590,184,4,626.31,95.26,86.98,35.42,2.94,Low Value Customers
C887600,459,1,143.36,54.82,14.65,16.99,1.1,Lost Customers
C887660,655,2,237.85,27.08,44.44,23.17,1.49,Lost Customers
C887674,755,3,1694.06,17.59,70.4,64.11,2.94,Low Value Customers
C887712,501,1,900.24,47.53,14.65,40.55,1.72,Low Value Customers
C887721,573,1,2400.68,36.79,14.65,74.95,2.62,Low Value Customers
C887840,672,3,1823.97,25.38,70.4,67.07,3.09,Medium Value Customer
C887887,283,4,2782.04,90.49,86.98,79.88,4.17,High value Customer
C888007,380,2,4215.15,70.81,44.44,91.1,3.75,Medium Value Customer
C888018,323,2,2461.28,82.2,44.44,76.53,3.42,Medium Value Customer
C888063,370,4,3647.88,72.96,86.98,88.08,4.28,High value Customer
C888175,287,2,162.64,89.32,44.44,18.45,1.82,Low Value Customers
C888198,275,1,600.16,92.83,14.65,32.63,1.83,Low Value Customers
C888209,400,2,3271.98,66.53,44.44,85.04,3.54,Medium Value Customer
C888269,601,2,479.28,33.21,44.44,30.73,1.75,Low Value Customers
C888310,782,1,1500.4,15.42,14.65,57.94,1.97,Low Value Customers
C888330,501,1,121.98,47.53,14.65,15.47,1.0,Lost Customers
C888576,383,3,671.84,70.18,70.4,36.68,2.56,Low Value Customers
C888623,576,2,605.39,36.42,44.44,34.34,1.87,Low Value Customers
C888641,495,3,1703.7,48.47,70.4,64.19,3.18,Medium Value Customer
C888663,615,2,215.03,31.5,44.44,22.38,1.5,Lost Customers
C888800,765,1,600.17,16.76,14.65,33.99,1.3,Lost Customers
C889043,346,3,183.78,78.74,70.4,20.26,2.15,Low Value Customers
C889116,778,2,1103.54,15.72,44.44,46.24,2.06,Low Value Customers
C889118,688,2,2447.6,23.74,44.44,76.35,2.98,Low Value Customers
C889154,912,1,900.24,7.14,14.65,40.55,1.41,Lost Customers
C889163,998,2,1200.32,2.78,44.44,48.18,2.02,Low Value Customers
C889340,277,2,900.24,92.28,44.44,40.55,2.47,Low Value Customers
C889376,213,4,1703.7,94.95,86.98,64.19,3.76,Medium Value Customer
C889417,373,1,15.15,72.33,14.65,2.25,0.81,Lost Customers
C889444,434,2,1505.63,59.48,44.44,59.44,2.76,Low Value Customers
C889493,417,2,905.47,62.89,44.44,41.92,2.29,Low Value Customers
C889550,825,1,5.23,12.46,14.65,0.45,0.31,Lost Customers
C889621,866,1,179.2,9.87,14.65,19.82,0.84,Lost Customers
C889631,184,2,3000.24,95.26,44.44,80.81,3.64,Medium Value Customer
C889644,456,3,3911.54,55.35,70.4,89.37,3.95,Medium Value Customer
C889693,726,1,81.32,20.18,14.65,12.44,0.71,Lost Customers
C889717,122,2,1500.42,97.34,44.44,59.26,3.04,Medium Value Customer
C889738,453,1,20.92,55.86,14.65,3.72,0.73,Lost Customers
C889741,492,7,5426.03,48.99,99.53,95.87,4.49,High value Customer
C889773,30,3,116.51,99.41,70.4,14.8,2.15,Low Value Customers
C889994,311,3,1561.0,85.24,70.4,61.68,3.38,Medium Value Customer
C890001,996,1,10.46,2.9,14.65,1.35,0.27,Lost Customers
C890104,756,2,188.84,17.51,44.44,20.5,1.34,Lost Customers
C890244,441,1,1050.0,58.14,14.65,45.23,1.93,Low Value Customers
C890278,492,2,92.6,48.99,44.44,13.37,1.37,Lost Customers
C890285,499,1,1500.4,47.82,14.65,57.94,2.22,Low Value Customers
C890291,759,1,1200.34,17.28,14.65,49.84,1.76,Low Value Customers
C890326,370,3,1536.24,72.96,70.4,60.89,3.27,Medium Value Customer
C890372,729,1,107.52,19.91,14.65,14.26,0.76,Lost Customers
C890472,91,4,3204.15,98.26,86.98,84.68,4.37,High value Customer
C890549,283,4,1002.89,90.49,86.98,44.36,3.16,Medium Value Customer
C890820,289,7,4198.99,88.77,99.53,90.26,4.63,Top Customers
C890915,492,1,600.16,48.99,14.65,32.63,1.5,Lost Customers
C891079,344,2,1379.52,79.25,44.44,55.27,2.79,Low Value Customers
C891201,390,3,2136.43,68.61,70.4,71.82,3.55,Medium Value Customer
C891204,290,4,440.7,88.5,86.98,30.22,2.74,Low Value Customers
C891230,559,2,1216.01,38.73,44.44,50.87,2.36,Low Value Customers
C891308,344,6,4068.51,79.25,98.47,89.95,4.54,Top Customers
C891320,509,3,1586.95,46.27,70.4,62.35,3.11,Medium Value Customer
C891378,377,6,5697.02,71.44,98.47,96.45,4.66,Top Customers
C891411,362,2,2100.56,74.95,44.44,70.42,3.19,Medium Value Customer
C891419,1049,1,26.15,0.63,14.65,4.94,0.35,Lost Customers
C891463,361,1,900.24,75.2,14.65,40.55,1.92,Low Value Customers
C891483,513,1,1200.32,45.65,14.65,48.18,1.92,Low Value Customers
C891524,414,3,2441.3,63.61,70.4,76.18,3.63,Medium Value Customer
C891543,865,1,10.46,9.94,14.65,1.35,0.32,Lost Customers
C891545,1040,2,1241.0,1.0,44.44,52.27,2.12,Low Value Customers
C891598,697,1,600.16,22.81,14.65,32.63,1.31,Lost Customers
C891666,121,2,610.62,97.64,44.44,34.54,2.34,Low Value Customers
C891670,444,2,286.72,57.6,44.44,24.36,1.75,Low Value Customers
C891671,468,1,1500.4,53.18,14.65,57.94,2.26,Low Value Customers
C891751,511,6,3921.96,45.99,98.47,89.44,4.27,High value Customer
C891862,183,4,1217.11,95.56,86.98,51.0,3.39,Medium Value Customer
C891871,214,3,1605.18,94.65,70.4,62.54,3.48,Medium Value Customer
C892014,289,3,6900.72,88.77,70.4,98.45,4.46,High value Customer
C892055,310,5,6301.7,85.51,95.22,97.63,4.76,Top Customers
C892096,416,2,762.8,63.13,44.44,38.18,2.18,Low Value Customers
C892150,213,2,2400.66,94.95,44.44,74.5,3.46,Medium Value Customer
C892160,910,2,600.16,7.26,44.44,32.63,1.61,Low Value Customers
C892316,559,2,31.38,38.73,44.44,5.86,1.08,Lost Customers
C892535,378,4,1835.68,71.24,86.98,67.3,3.67,Medium Value Customer
C892585,123,3,2428.1,97.05,70.4,75.93,3.88,Medium Value Customer
C892871,545,1,300.08,40.77,14.65,25.49,1.24,Lost Customers
C892980,420,2,621.08,62.26,44.44,35.05,2.09,Low Value Customers
C893097,343,4,1274.33,79.5,86.98,53.15,3.33,Medium Value Customer
C893372,791,1,1200.32,14.77,14.65,48.18,1.69,Low Value Customers
C893380,813,1,3000.85,13.28,14.65,81.7,2.63,Low Value Customers
C893389,351,3,1511.14,77.52,70.4,59.73,3.27,Medium Value Customer
C893463,970,1,1200.32,4.09,14.65,48.18,1.61,Low Value Customers
C893476,317,4,3911.53,83.74,86.98,89.36,4.39,High value Customer
C893480,275,2,660.76,92.83,44.44,36.48,2.36,Low Value Customers
C893830,407,6,2395.86,65.02,98.47,73.8,3.97,Medium Value Customer
C893950,491,4,763.28,49.14,86.98,38.29,2.68,Low Value Customers
C894048,466,2,2100.58,53.54,44.44,70.93,3.05,Medium Value Customer
C894268,968,2,3011.31,4.21,44.44,82.15,3.0,Low Value Customers
C894321,577,2,1260.92,36.32,44.44,52.82,2.4,Low Value Customers
C894658,1060,1,15.69,0.2,14.65,2.79,0.29,Lost Customers
C894771,598,1,5.23,33.57,14.65,0.45,0.47,Lost Customers
C894785,571,1,600.16,37.06,14.65,32.63,1.41,Lost Customers
C894961,428,3,1559.05,60.6,70.4,61.57,3.19,Medium Value Customer
C894974,605,2,208.53,32.76,44.44,22.16,1.5,Lost Customers
C895045,625,2,779.36,30.26,44.44,38.44,1.94,Low Value Customers
C895070,470,3,1598.23,52.85,70.4,62.5,3.16,Medium Value Customer
C895174,312,2,1800.48,85.0,44.44,65.35,3.12,Medium Value Customer
C895359,404,6,7443.16,65.71,98.47,98.97,4.69,Top Customers
C895408,950,1,10.46,5.15,14.65,1.35,0.28,Lost Customers
C895461,762,2,1500.4,17.03,44.44,57.94,2.4,Low Value Customers
C895502,287,4,2341.19,89.32,86.98,73.62,3.99,Medium Value Customer
C895711,570,1,40.66,37.18,14.65,7.57,0.7,Lost Customers
C895743,533,4,1373.31,42.54,86.98,55.14,3.11,Medium Value Customer
C895825,31,3,230.73,99.13,70.4,23.02,2.39,Low Value Customers
C895828,318,2,1200.33,83.47,44.44,49.48,2.66,Low Value Customers
C895834,648,3,1114.0,27.84,70.4,46.4,2.52,Low Value Customers
C895856,581,1,5.23,35.77,14.65,0.45,0.49,Lost Customers
C895890,651,2,1663.04,27.52,44.44,63.6,2.64,Low Value Customers
C895978,423,1,162.64,61.68,14.65,18.45,1.19,Lost Customers
C896048,584,2,2700.72,35.41,44.44,78.54,3.13,Medium Value Customer
C896139,580,1,300.08,35.91,14.65,25.49,1.2,Lost Customers
C896151,740,1,1200.32,18.85,14.65,48.18,1.72,Low Value Customers
C896170,549,3,384.88,40.13,70.4,29.41,2.12,Low Value Customers
C896310,411,1,1200.32,64.26,14.65,48.18,2.06,Low Value Customers
C896336,366,2,188.84,73.93,44.44,20.5,1.76,Low Value Customers
C896554,803,1,1200.34,13.99,14.65,49.84,1.73,Low Value Customers
C896626,857,1,300.08,10.43,14.65,25.49,1.01,Lost Customers
C896689,504,3,622.35,47.03,70.4,35.16,2.34,Low Value Customers
C896870,896,2,1322.3,8.07,44.44,54.19,2.23,Low Value Customers
C896889,571,2,183.56,37.06,44.44,20.23,1.48,Lost Customers
C896905,734,2,315.23,19.41,44.44,27.1,1.54,Lost Customers
C897055,184,3,5296.3,95.26,70.4,95.25,4.41,High value Customer
C897065,1028,1,143.36,1.53,14.65,16.99,0.7,Lost Customers
C897166,348,2,1253.3,78.25,44.44,52.67,2.71,Low Value Customers
C897178,1015,1,26.15,2.07,14.65,4.94,0.36,Lost Customers
C897202,308,4,3641.62,86.04,86.98,88.01,4.37,High value Customer
C897225,794,2,270.16,14.59,44.44,23.98,1.42,Lost Customers
C897383,672,2,148.13,25.38,44.44,17.4,1.31,Lost Customers
C897547,419,3,270.11,62.47,70.4,23.95,2.14,Low Value Customers
C897618,308,3,1665.31,86.04,70.4,63.72,3.45,Medium Value Customer
C897737,383,2,615.86,70.18,44.44,34.96,2.14,Low Value Customers
C897793,668,2,1835.7,25.74,44.44,67.31,2.73,Low Value Customers
C897872,652,2,900.24,27.4,44.44,40.55,1.98,Low Value Customers
C897913,313,5,3306.15,84.75,95.22,85.77,4.41,High value Customer
C897943,499,1,600.16,47.82,14.65,32.63,1.49,Lost Customers
C898065,349,2,1541.06,77.98,44.44,61.11,2.95,Low Value Customers
C898128,420,3,6822.08,62.26,70.4,98.4,4.26,High value Customer
C898154,533,1,203.3,42.54,14.65,21.5,1.14,Lost Customers
C898202,418,3,6600.64,62.67,70.4,98.09,4.25,High value Customer
C898240,494,1,10.46,48.66,14.65,1.35,0.61,Lost Customers
C898242,488,1,20.92,49.64,14.65,3.72,0.68,Lost Customers
C898265,372,2,971.92,72.54,44.44,43.86,2.42,Low Value Customers
C898308,523,2,1260.94,44.05,44.44,52.87,2.46,Low Value Customers
C898405,520,5,5473.16,44.53,95.22,96.02,4.4,High value Customer
C898489,283,1,58.65,90.49,14.65,9.69,1.16,Lost Customers
C898497,348,2,610.62,78.25,44.44,34.54,2.19,Low Value Customers
C898506,780,2,1541.06,15.56,44.44,61.11,2.48,Low Value Customers
C898726,289,4,4416.21,88.77,86.98,92.17,4.51,Top Customers
C898848,61,7,3052.15,98.85,99.53,82.93,4.5,High value Customer
C898866,427,3,5101.42,60.81,70.4,94.39,4.13,High value Customer
C898916,516,1,4200.0,45.19,14.65,90.42,3.12,Medium Value Customer
C898942,369,1,2400.68,73.22,14.65,74.95,2.89,Low Value Customers
C899162,864,2,1200.32,10.02,44.44,48.18,2.07,Low Value Customers
C899211,785,1,15.15,15.21,14.65,2.25,0.38,Lost Customers
C899218,897,1,900.24,8.0,14.65,40.55,1.42,Lost Customers
